revenu_mensuel_net,revenu_annuel,charges_mensuelles_totales,montant_demande,nbr_mois_remboursement,anciennete_emploi_mois,type_contrat,TARGET
1231.0,14772.0,746.0,1773.0,20.0,31.0,CDI,0
1452.0,17424.0,554.0,4378.0,18.0,88.0,CDI,0
1452.0,17424.0,488.0,1367.0,18.0,42.0,CDI,0
2771.0,33252.0,1426.0,14856.0,36.0,280.0,CDD,0
1026.0,12312.0,540.0,1565.0,21.0,73.0,CDI,0
1912.0,22944.0,723.0,1288.0,10.0,89.0,CDD,0
1452.0,17424.0,716.0,11494.0,28.0,114.0,CDD,0
555.0,6660.0,361.0,1655.0,21.0,310.0,CDI,0
2351.0,28212.0,1082.0,6408.0,26.0,47.0,CDI,0
3597.0,43164.0,1568.0,2841.0,21.0,89.0,CDI,0
682.0,8184.0,443.0,1450.0,16.0,345.0,CDI,0
1912.0,22944.0,580.0,12351.0,34.0,46.0,CDI,0
1026.0,12312.0,465.0,598.0,9.0,97.0,CDI,0
1026.0,12312.0,667.0,1736.0,20.0,18.0,CDI,0
1231.0,14772.0,774.0,743.0,20.0,54.0,CDI,1
1452.0,17424.0,640.0,6284.0,31.0,101.0,CDD,0
555.0,6660.0,361.0,881.0,9.0,28.0,CDI,0
805.0,9660.0,464.0,6504.0,24.0,36.0,CDI,0
805.0,9660.0,523.0,5683.0,21.0,22.0,CDD,1
2351.0,28212.0,1296.0,5411.0,13.0,40.0,CDI,0
1026.0,12312.0,667.0,1092.0,20.0,49.0,CDI,0
805.0,9660.0,523.0,1092.0,20.0,40.0,CDI,0
2572.0,30864.0,889.0,14098.0,36.0,182.0,CDD,0
1026.0,12312.0,487.0,12892.0,34.0,81.0,CDD,0
1152.0,13824.0,542.0,2996.0,28.0,109.0,CDD,0
1661.0,19932.0,798.0,7284.0,28.0,105.0,CDI,0
2975.0,35700.0,936.0,3794.0,20.0,49.0,CDI,0
1912.0,22944.0,657.0,1806.0,14.0,45.0,CDI,0
555.0,6660.0,361.0,1210.0,21.0,38.0,CDI,0
555.0,6660.0,361.0,591.0,9.0,134.0,CDI,0
1231.0,14772.0,542.0,714.0,11.0,47.0,CDI,0
3189.0,38268.0,1097.0,3237.0,14.0,2.0,CDD,1
1026.0,12312.0,667.0,558.0,15.0,35.0,CDI,0
1752.0,21024.0,664.0,10452.0,36.0,149.0,CDD,0
1026.0,12312.0,667.0,2325.0,13.0,84.0,CDI,0
1026.0,12312.0,667.0,815.0,20.0,6.0,CDI,1
621.0,7452.0,404.0,815.0,18.0,73.0,CDI,1
805.0,9660.0,523.0,1578.0,21.0,90.0,CDI,0
2351.0,28212.0,749.0,12346.0,36.0,252.0,CDI,0
1231.0,14772.0,715.0,4378.0,33.0,214.0,CDI,1
1132.0,13584.0,577.0,1174.0,13.0,97.0,CDI,0
899.0,10788.0,584.0,2039.0,23.0,94.0,CDI,0
1912.0,22944.0,809.0,6381.0,34.0,112.0,CDI,0
730.0,8760.0,474.0,815.0,20.0,9.0,CDI,0
3189.0,38268.0,1184.0,2487.0,9.0,77.0,CDD,0
2351.0,28212.0,842.0,2039.0,26.0,25.0,CDD,0
1231.0,14772.0,800.0,2039.0,20.0,139.0,CDI,0
805.0,9660.0,456.0,1142.0,19.0,24.0,CDI,0
1912.0,22944.0,727.0,9218.0,25.0,178.0,CDD,0
1452.0,17424.0,591.0,7768.0,28.0,15.0,CDI,0
621.0,7452.0,404.0,541.0,10.0,62.0,CDD,0
555.0,6660.0,361.0,716.0,15.0,53.0,CDI,0
555.0,6660.0,361.0,1008.0,18.0,63.0,CDI,0
1231.0,14772.0,536.0,3581.0,23.0,141.0,CDD,0
1661.0,19932.0,641.0,6061.0,34.0,60.0,CDD,0
1026.0,12312.0,583.0,2203.0,14.0,85.0,CDI,0
1026.0,12312.0,667.0,2732.0,20.0,44.0,CDI,0
621.0,7452.0,404.0,4378.0,10.0,4.0,CDI,0
1231.0,14772.0,671.0,2164.0,18.0,41.0,CDI,0
555.0,6660.0,361.0,770.0,15.0,48.0,CDI,1
1912.0,22944.0,732.0,1573.0,8.0,55.0,CDI,0
1452.0,17424.0,804.0,2039.0,14.0,28.0,CDD,0
2086.0,25032.0,769.0,4109.0,24.0,69.0,CDI,0
3942.0,47304.0,1836.0,5828.0,13.0,264.0,CDI,0
555.0,6660.0,361.0,1395.0,27.0,220.0,CDI,0
1661.0,19932.0,795.0,6597.0,28.0,9.0,CDI,0
1331.0,15972.0,519.0,3726.0,21.0,177.0,CDI,0
899.0,10788.0,584.0,5840.0,23.0,9.0,CDD,0
1231.0,14772.0,729.0,1431.0,18.0,86.0,CDD,0
1026.0,12312.0,486.0,617.0,15.0,8.0,CDD,0
3189.0,38268.0,1264.0,12113.0,36.0,59.0,CDD,0
621.0,7452.0,404.0,934.0,13.0,26.0,CDI,0
805.0,9660.0,444.0,8991.0,30.0,62.0,CDD,0
805.0,9660.0,475.0,12218.0,34.0,57.0,CDI,0
3189.0,38268.0,1227.0,14270.0,36.0,124.0,CDI,0
805.0,9660.0,523.0,3313.0,21.0,39.0,CDI,0
704.0,8448.0,458.0,1367.0,26.0,36.0,CDI,0
1026.0,12312.0,520.0,2249.0,27.0,19.0,CDI,0
555.0,6660.0,361.0,679.0,20.0,239.0,CDI,0
1231.0,14772.0,575.0,2039.0,20.0,124.0,CDI,0
1912.0,22944.0,593.0,8229.0,32.0,21.0,CDD,0
621.0,7452.0,404.0,573.0,20.0,5.0,CDI,0
1661.0,19932.0,1019.0,1658.0,34.0,40.0,CDI,0
1231.0,14772.0,522.0,4378.0,31.0,39.0,CDD,0
1231.0,14772.0,471.0,8341.0,34.0,142.0,CDI,0
1564.0,18768.0,505.0,5003.0,17.0,61.0,CDI,0
899.0,10788.0,447.0,8991.0,30.0,14.0,CDI,0
555.0,6660.0,361.0,617.0,15.0,106.0,CDI,0
1026.0,12312.0,667.0,1001.0,9.0,6.0,CDI,1
1132.0,13584.0,736.0,2732.0,18.0,38.0,CDI,0
1452.0,17424.0,682.0,6905.0,36.0,34.0,CDD,0
1452.0,17424.0,644.0,6867.0,25.0,64.0,CDI,0
3942.0,47304.0,1444.0,9691.0,34.0,56.0,CDI,0
919.0,11028.0,507.0,4378.0,18.0,102.0,CDD,0
2351.0,28212.0,1013.0,8689.0,30.0,145.0,CDI,0
695.0,8340.0,452.0,1870.0,21.0,42.0,CDD,1
1912.0,22944.0,811.0,6061.0,34.0,143.0,CDD,0
2771.0,33252.0,869.0,11160.0,34.0,261.0,CDI,0
555.0,6660.0,361.0,855.0,20.0,94.0,CDI,0
805.0,9660.0,523.0,914.0,9.0,22.0,CDI,0
1452.0,17424.0,789.0,1436.0,19.0,32.0,CDI,0
1026.0,12312.0,667.0,2039.0,20.0,65.0,CDD,0
1026.0,12312.0,667.0,1029.0,16.0,54.0,CDI,0
2771.0,33252.0,893.0,5749.0,20.0,62.0,CDD,0
1771.0,21252.0,676.0,12339.0,34.0,55.0,CDI,0
1331.0,15972.0,562.0,529.0,10.0,161.0,CDI,0
1912.0,22944.0,890.0,4378.0,20.0,54.0,CDI,0
2145.0,25740.0,587.0,10201.0,20.0,46.0,CDI,0
1026.0,12312.0,460.0,2815.0,21.0,61.0,CDI,0
555.0,6660.0,361.0,1606.0,19.0,7.0,CDI,0
2220.0,26640.0,835.0,5300.0,25.0,261.0,CDI,0
621.0,7452.0,404.0,7806.0,34.0,50.0,CDI,0
1026.0,12312.0,502.0,2962.0,20.0,10.0,CDD,0
1771.0,21252.0,635.0,11784.0,34.0,81.0,CDI,0
1347.0,16164.0,610.0,679.0,20.0,20.0,CDI,0
2145.0,25740.0,872.0,9921.0,20.0,80.0,CDI,1
3597.0,43164.0,1106.0,12602.0,29.0,159.0,CDI,0
1026.0,12312.0,528.0,2039.0,20.0,12.0,CDI,0
1452.0,17424.0,505.0,2487.0,15.0,3.0,CDI,0
1026.0,12312.0,667.0,14188.0,36.0,254.0,CDI,0
1026.0,12312.0,458.0,1606.0,20.0,46.0,CDD,0
2351.0,28212.0,1100.0,1578.0,19.0,78.0,CDI,0
1026.0,12312.0,539.0,12602.0,34.0,25.0,CDD,0
1661.0,19932.0,627.0,3497.0,20.0,52.0,CDI,0
1912.0,22944.0,746.0,6838.0,22.0,109.0,CDI,0
1231.0,14772.0,561.0,4016.0,23.0,103.0,CDI,0
805.0,9660.0,516.0,4600.0,28.0,8.0,CDI,0
2351.0,28212.0,1230.0,6675.0,23.0,13.0,CDD,0
805.0,9660.0,523.0,6641.0,34.0,196.0,CDD,0
1912.0,22944.0,630.0,1210.0,13.0,116.0,CDD,0
919.0,11028.0,597.0,9868.0,31.0,126.0,CDI,0
1026.0,12312.0,456.0,10201.0,34.0,122.0,CDI,0
1231.0,14772.0,547.0,617.0,20.0,15.0,CDD,0
1231.0,14772.0,560.0,1395.0,12.0,20.0,CDI,0
2351.0,28212.0,1079.0,8381.0,19.0,48.0,CDD,0
725.0,8700.0,471.0,9691.0,34.0,152.0,CDD,0
1132.0,13584.0,506.0,1825.0,14.0,17.0,CDI,1
2351.0,28212.0,788.0,14350.0,18.0,187.0,CDD,0
1912.0,22944.0,677.0,6416.0,34.0,289.0,CDI,0
805.0,9660.0,506.0,3581.0,19.0,15.0,CDI,0
919.0,11028.0,558.0,6061.0,34.0,360.0,CDI,0
1026.0,12312.0,667.0,1511.0,20.0,13.0,CDD,0
2771.0,33252.0,1080.0,9059.0,34.0,86.0,CDD,0
1231.0,14772.0,755.0,5038.0,34.0,14.0,CDI,0
555.0,6660.0,361.0,679.0,20.0,17.0,CDI,0
805.0,9660.0,492.0,2039.0,16.0,124.0,CDI,0
555.0,6660.0,361.0,855.0,21.0,37.0,CDI,0
621.0,7452.0,404.0,2039.0,23.0,85.0,CDD,0
1912.0,22944.0,562.0,5439.0,14.0,169.0,CDI,0
1231.0,14772.0,525.0,6504.0,21.0,44.0,CDI,0
2351.0,28212.0,1288.0,5100.0,10.0,17.0,CDD,0
1231.0,14772.0,610.0,1814.0,26.0,167.0,CDD,0
899.0,10788.0,483.0,617.0,20.0,41.0,CDI,0
805.0,9660.0,523.0,5300.0,27.0,66.0,CDI,0
1026.0,12312.0,667.0,8104.0,20.0,109.0,CDI,0
1452.0,17424.0,541.0,1029.0,11.0,24.0,CDI,0
1231.0,14772.0,610.0,3810.0,25.0,18.0,CDI,0
1452.0,17424.0,480.0,12113.0,34.0,34.0,CDI,0
2771.0,33252.0,1203.0,5003.0,10.0,60.0,CDD,0
1026.0,12312.0,547.0,2362.0,15.0,10.0,CDI,0
555.0,6660.0,361.0,815.0,15.0,9.0,CDI,1
805.0,9660.0,523.0,573.0,15.0,10.0,CDI,0
2351.0,28212.0,890.0,865.0,26.0,104.0,CDD,0
1359.0,16308.0,490.0,2732.0,15.0,13.0,CDI,0
919.0,11028.0,535.0,959.0,15.0,61.0,CDI,1
3942.0,47304.0,1781.0,7284.0,20.0,88.0,CDD,0
555.0,6660.0,361.0,743.0,20.0,7.0,CDI,0
805.0,9660.0,523.0,2039.0,15.0,28.0,CDI,0
1231.0,14772.0,486.0,4378.0,31.0,51.0,CDI,0
1771.0,21252.0,775.0,9921.0,25.0,200.0,CDI,0
884.0,10608.0,497.0,2962.0,27.0,44.0,CDI,0
1231.0,14772.0,601.0,2039.0,35.0,54.0,CDI,0
725.0,8700.0,453.0,5614.0,20.0,71.0,CDI,0
555.0,6660.0,361.0,914.0,20.0,49.0,CDI,1
1452.0,17424.0,584.0,894.0,18.0,57.0,CDD,0
805.0,9660.0,523.0,930.0,11.0,65.0,CDI,0
919.0,11028.0,597.0,5439.0,24.0,134.0,CDD,0
933.0,11196.0,606.0,9464.0,34.0,231.0,CDI,0
1231.0,14772.0,467.0,13350.0,27.0,360.0,CDI,0
1026.0,12312.0,482.0,4023.0,23.0,22.0,CDD,0
1026.0,12312.0,472.0,10201.0,34.0,142.0,CDI,0
621.0,7452.0,404.0,959.0,9.0,56.0,CDI,0
712.0,8544.0,463.0,6853.0,34.0,91.0,CDI,0
1452.0,17424.0,549.0,6427.0,34.0,44.0,CDI,0
621.0,7452.0,404.0,13545.0,36.0,33.0,CDD,0
1912.0,22944.0,744.0,1238.0,21.0,19.0,CDI,1
3049.0,36588.0,1125.0,14683.0,24.0,107.0,CDI,0
2572.0,30864.0,1103.0,1911.0,9.0,120.0,CDD,0
1152.0,13824.0,562.0,4378.0,18.0,28.0,CDI,0
1452.0,17424.0,666.0,679.0,9.0,147.0,CDI,0
1912.0,22944.0,895.0,1701.0,11.0,125.0,CDI,0
1452.0,17424.0,729.0,9464.0,28.0,49.0,CDI,1
1319.0,15828.0,547.0,4655.0,20.0,360.0,CDI,0
1026.0,12312.0,465.0,7284.0,28.0,9.0,CDI,0
1452.0,17424.0,474.0,5496.0,22.0,33.0,CDI,0
2925.0,35100.0,1054.0,13963.0,15.0,360.0,CDD,0
621.0,7452.0,404.0,881.0,9.0,176.0,CDI,0
1912.0,22944.0,619.0,4952.0,27.0,6.0,CDD,1
2351.0,28212.0,997.0,3497.0,33.0,60.0,CDI,0
1452.0,17424.0,560.0,1092.0,20.0,79.0,CDI,0
3942.0,47304.0,1194.0,14268.0,36.0,19.0,CDD,0
1026.0,12312.0,569.0,729.0,17.0,66.0,CDI,0
555.0,6660.0,361.0,1144.0,16.0,233.0,CDI,0
919.0,11028.0,448.0,2732.0,19.0,20.0,CDI,0
1026.0,12312.0,667.0,2487.0,15.0,168.0,CDI,0
1331.0,15972.0,690.0,900.0,13.0,33.0,CDD,0
3942.0,47304.0,1359.0,7284.0,20.0,87.0,CDD,0
2220.0,26640.0,912.0,10201.0,18.0,82.0,CDI,0
1771.0,21252.0,611.0,11367.0,31.0,100.0,CDD,0
2771.0,33252.0,934.0,679.0,20.0,56.0,CDI,0
1912.0,22944.0,899.0,12892.0,36.0,71.0,CDI,0
1661.0,19932.0,844.0,959.0,9.0,59.0,CDD,0
2652.0,31824.0,867.0,679.0,20.0,74.0,CDD,1
1026.0,12312.0,667.0,1092.0,20.0,7.0,CDI,0
2094.0,25128.0,635.0,1395.0,13.0,17.0,CDI,0
2351.0,28212.0,944.0,2404.0,13.0,60.0,CDD,0
555.0,6660.0,361.0,865.0,21.0,42.0,CDI,0
805.0,9660.0,523.0,637.0,14.0,18.0,CDI,1
1026.0,12312.0,647.0,679.0,20.0,15.0,CDD,0
555.0,6660.0,361.0,914.0,20.0,8.0,CDI,0
1912.0,22944.0,772.0,2265.0,15.0,80.0,CDI,0
1026.0,12312.0,667.0,679.0,20.0,36.0,CDI,0
919.0,11028.0,597.0,5300.0,21.0,34.0,CDD,0
1231.0,14772.0,647.0,8991.0,30.0,5.0,CDI,0
1026.0,12312.0,667.0,6381.0,34.0,3.0,CDI,0
3189.0,38268.0,1205.0,12045.0,30.0,125.0,CDI,0
1912.0,22944.0,1077.0,12374.0,34.0,48.0,CDI,0
1452.0,17424.0,734.0,1866.0,21.0,137.0,CDI,0
1231.0,14772.0,521.0,1917.0,20.0,59.0,CDI,0
1231.0,14772.0,800.0,1092.0,20.0,17.0,CDD,0
1026.0,12312.0,667.0,10782.0,34.0,48.0,CDD,0
1026.0,12312.0,572.0,2962.0,26.0,41.0,CDD,0
3189.0,38268.0,1169.0,7284.0,28.0,14.0,CDD,0
1026.0,12312.0,556.0,1836.0,21.0,360.0,CDI,0
805.0,9660.0,523.0,3721.0,31.0,39.0,CDI,0
2351.0,28212.0,793.0,10452.0,26.0,149.0,CDD,0
1026.0,12312.0,667.0,3278.0,34.0,329.0,CDI,0
1912.0,22944.0,990.0,8520.0,24.0,94.0,CDD,0
555.0,6660.0,361.0,815.0,17.0,52.0,CDI,0
695.0,8340.0,452.0,1092.0,16.0,208.0,CDD,0
555.0,6660.0,361.0,605.0,10.0,24.0,CDI,0
1912.0,22944.0,624.0,1606.0,12.0,78.0,CDD,0
805.0,9660.0,523.0,2203.0,26.0,33.0,CDI,0
2351.0,28212.0,971.0,3768.0,23.0,19.0,CDD,0
1231.0,14772.0,675.0,1092.0,13.0,17.0,CDI,0
805.0,9660.0,504.0,2575.0,21.0,69.0,CDI,1
1452.0,17424.0,787.0,2962.0,20.0,99.0,CDD,0
1231.0,14772.0,596.0,3237.0,16.0,32.0,CDD,0
1231.0,14772.0,546.0,617.0,20.0,77.0,CDI,0
1145.0,13740.0,744.0,1917.0,27.0,45.0,CDD,0
1026.0,12312.0,663.0,2313.0,19.0,10.0,CDI,0
1912.0,22944.0,728.0,12602.0,32.0,119.0,CDI,0
712.0,8544.0,463.0,2894.0,25.0,5.0,CDI,0
1026.0,12312.0,456.0,560.0,12.0,12.0,CDD,0
3942.0,47304.0,1173.0,2039.0,20.0,11.0,CDD,0
1026.0,12312.0,491.0,914.0,10.0,250.0,CDI,0
1661.0,19932.0,629.0,7983.0,34.0,86.0,CDI,0
1661.0,19932.0,894.0,8223.0,28.0,15.0,CDI,0
621.0,7452.0,404.0,3434.0,23.0,6.0,CDI,0
621.0,7452.0,404.0,4154.0,23.0,89.0,CDI,0
3189.0,38268.0,1144.0,13989.0,26.0,35.0,CDD,0
621.0,7452.0,404.0,2203.0,19.0,180.0,CDI,0
712.0,8544.0,463.0,2039.0,19.0,38.0,CDI,0
1026.0,12312.0,479.0,3313.0,21.0,30.0,CDI,0
1231.0,14772.0,520.0,4133.0,31.0,24.0,CDI,0
805.0,9660.0,523.0,1029.0,12.0,16.0,CDI,0
1026.0,12312.0,667.0,3527.0,26.0,164.0,CDI,0
2351.0,28212.0,956.0,2437.0,20.0,26.0,CDI,0
2771.0,33252.0,1316.0,12241.0,24.0,115.0,CDI,0
621.0,7452.0,404.0,12602.0,36.0,254.0,CDI,1
2771.0,33252.0,1258.0,4971.0,26.0,136.0,CDI,0
678.0,8136.0,441.0,1309.0,19.0,19.0,CDI,0
695.0,8340.0,439.0,530.0,18.0,27.0,CDI,0
1452.0,17424.0,830.0,3701.0,21.0,118.0,CDI,0
3189.0,38268.0,1250.0,12999.0,31.0,54.0,CDI,0
899.0,10788.0,584.0,1523.0,27.0,28.0,CDI,1
555.0,6660.0,361.0,718.0,19.0,8.0,CDI,0
1231.0,14772.0,533.0,9079.0,28.0,38.0,CDI,0
1661.0,19932.0,719.0,1898.0,16.0,80.0,CDI,0
1452.0,17424.0,693.0,2546.0,13.0,58.0,CDI,0
1145.0,13740.0,528.0,2732.0,16.0,92.0,CDD,0
1231.0,14772.0,544.0,628.0,9.0,56.0,CDD,0
1912.0,22944.0,517.0,3662.0,13.0,102.0,CDD,1
1231.0,14772.0,788.0,12113.0,36.0,6.0,CDD,0
805.0,9660.0,523.0,508.0,12.0,59.0,CDI,0
2351.0,28212.0,867.0,9280.0,32.0,99.0,CDD,1
621.0,7452.0,404.0,504.0,9.0,30.0,CDI,0
1452.0,17424.0,731.0,13881.0,36.0,174.0,CDD,0
621.0,7452.0,404.0,1092.0,16.0,106.0,CDI,0
805.0,9660.0,523.0,2203.0,15.0,182.0,CDI,0
1758.0,21096.0,548.0,10678.0,34.0,33.0,CDD,0
1912.0,22944.0,1060.0,2847.0,13.0,55.0,CDI,0
1231.0,14772.0,548.0,1395.0,15.0,60.0,CDI,0
1026.0,12312.0,524.0,3581.0,18.0,76.0,CDI,0
1452.0,17424.0,482.0,11288.0,30.0,69.0,CDD,0
1452.0,17424.0,674.0,815.0,9.0,76.0,CDI,0
1026.0,12312.0,667.0,3119.0,26.0,67.0,CDI,0
621.0,7452.0,404.0,2856.0,18.0,49.0,CDD,0
805.0,9660.0,504.0,7575.0,30.0,30.0,CDI,0
621.0,7452.0,404.0,1314.0,16.0,39.0,CDI,1
2145.0,25740.0,703.0,14037.0,29.0,100.0,CDI,0
1026.0,12312.0,667.0,573.0,20.0,45.0,CDI,0
1452.0,17424.0,560.0,4378.0,21.0,50.0,CDI,0
2572.0,30864.0,910.0,723.0,10.0,73.0,CDI,0
2771.0,33252.0,898.0,13545.0,31.0,55.0,CDD,0
2975.0,35700.0,993.0,12602.0,29.0,136.0,CDD,0
805.0,9660.0,517.0,4726.0,36.0,39.0,CDD,1
1231.0,14772.0,790.0,11784.0,34.0,54.0,CDI,0
3942.0,47304.0,1318.0,4776.0,31.0,166.0,CDD,0
621.0,7452.0,404.0,914.0,15.0,39.0,CDI,0
555.0,6660.0,361.0,1092.0,11.0,4.0,CDD,0
1026.0,12312.0,667.0,679.0,10.0,107.0,CDI,0
1231.0,14772.0,594.0,13320.0,36.0,243.0,CDI,0
1661.0,19932.0,697.0,8179.0,19.0,60.0,CDI,0
805.0,9660.0,484.0,1846.0,18.0,225.0,CDI,0
621.0,7452.0,404.0,2815.0,24.0,74.0,CDD,0
1231.0,14772.0,564.0,2815.0,19.0,95.0,CDI,0
3597.0,43164.0,1440.0,9464.0,34.0,17.0,CDI,0
1912.0,22944.0,1014.0,12066.0,36.0,47.0,CDD,0
1661.0,19932.0,644.0,4378.0,34.0,132.0,CDI,0
555.0,6660.0,361.0,756.0,15.0,9.0,CDI,0
2351.0,28212.0,1032.0,2437.0,20.0,142.0,CDD,0
1452.0,17424.0,581.0,536.0,10.0,40.0,CDD,0
1452.0,17424.0,619.0,2625.0,26.0,60.0,CDI,0
1026.0,12312.0,541.0,14030.0,29.0,44.0,CDD,0
1231.0,14772.0,555.0,12602.0,36.0,348.0,CDI,1
805.0,9660.0,517.0,596.0,13.0,159.0,CDI,0
695.0,8340.0,452.0,2203.0,18.0,38.0,CDI,0
1231.0,14772.0,470.0,3278.0,34.0,151.0,CDD,0
933.0,11196.0,515.0,3581.0,18.0,62.0,CDI,0
1661.0,19932.0,787.0,2859.0,13.0,115.0,CDD,1
2572.0,30864.0,803.0,10713.0,28.0,80.0,CDI,0
555.0,6660.0,361.0,980.0,13.0,154.0,CDD,0
2771.0,33252.0,801.0,776.0,19.0,152.0,CDD,0
555.0,6660.0,361.0,1210.0,21.0,32.0,CDI,1
725.0,8700.0,471.0,4083.0,31.0,54.0,CDI,0
1912.0,22944.0,683.0,1367.0,22.0,228.0,CDI,0
555.0,6660.0,361.0,6799.0,34.0,12.0,CDD,0
2145.0,25740.0,712.0,9211.0,28.0,184.0,CDD,0
1231.0,14772.0,580.0,508.0,10.0,175.0,CDI,0
695.0,8340.0,436.0,4776.0,23.0,29.0,CDI,0
2351.0,28212.0,899.0,1043.0,9.0,28.0,CDD,0
3189.0,38268.0,1295.0,14350.0,29.0,108.0,CDI,0
1026.0,12312.0,482.0,3119.0,27.0,101.0,CDI,0
621.0,7452.0,404.0,770.0,19.0,56.0,CDI,0
1132.0,13584.0,583.0,6061.0,31.0,34.0,CDI,0
2351.0,28212.0,767.0,3119.0,15.0,28.0,CDI,0
1026.0,12312.0,667.0,2877.0,12.0,62.0,CDI,0
1912.0,22944.0,695.0,10936.0,25.0,34.0,CDI,0
621.0,7452.0,404.0,1740.0,15.0,46.0,CDI,1
3942.0,47304.0,1081.0,12602.0,24.0,69.0,CDI,0
1661.0,19932.0,1019.0,2514.0,19.0,72.0,CDD,0
1026.0,12312.0,464.0,2459.0,15.0,153.0,CDI,0
621.0,7452.0,404.0,815.0,27.0,10.0,CDI,0
621.0,7452.0,404.0,7284.0,34.0,49.0,CDD,0
621.0,7452.0,404.0,4378.0,21.0,58.0,CDI,0
725.0,8700.0,468.0,6061.0,31.0,48.0,CDI,0
1231.0,14772.0,507.0,679.0,20.0,12.0,CDD,0
1231.0,14772.0,800.0,14593.0,29.0,77.0,CDI,0
805.0,9660.0,498.0,1921.0,23.0,32.0,CDI,1
1564.0,18768.0,665.0,13545.0,36.0,53.0,CDD,0
1132.0,13584.0,543.0,10201.0,30.0,20.0,CDI,0
805.0,9660.0,506.0,743.0,20.0,177.0,CDI,0
805.0,9660.0,476.0,6381.0,36.0,24.0,CDI,0
2572.0,30864.0,790.0,8213.0,34.0,59.0,CDD,0
712.0,8544.0,437.0,815.0,10.0,8.0,CDD,0
2975.0,35700.0,1082.0,2301.0,9.0,26.0,CDI,0
2498.0,29976.0,681.0,3581.0,16.0,20.0,CDI,0
1026.0,12312.0,502.0,1442.0,20.0,25.0,CDI,0
1452.0,17424.0,601.0,2487.0,15.0,4.0,CDI,0
1452.0,17424.0,646.0,4378.0,25.0,265.0,CDI,0
2145.0,25740.0,807.0,1664.0,19.0,54.0,CDI,0
1231.0,14772.0,598.0,8520.0,25.0,14.0,CDI,0
1231.0,14772.0,541.0,1578.0,18.0,99.0,CDI,0
621.0,7452.0,404.0,573.0,20.0,53.0,CDI,0
2975.0,35700.0,1223.0,5683.0,13.0,59.0,CDI,0
621.0,7452.0,404.0,591.0,10.0,22.0,CDD,0
1912.0,22944.0,642.0,8520.0,25.0,203.0,CDI,0
555.0,6660.0,361.0,4893.0,34.0,10.0,CDI,0
1231.0,14772.0,584.0,1395.0,20.0,19.0,CDI,0
1132.0,13584.0,539.0,2039.0,20.0,34.0,CDD,0
1026.0,12312.0,651.0,3761.0,24.0,112.0,CDI,0
3942.0,47304.0,1562.0,2282.0,18.0,78.0,CDI,0
621.0,7452.0,404.0,1876.0,21.0,18.0,CDI,0
2572.0,30864.0,960.0,8239.0,28.0,21.0,CDI,0
1026.0,12312.0,467.0,1773.0,21.0,39.0,CDI,0
1231.0,14772.0,613.0,11440.0,24.0,178.0,CDI,0
695.0,8340.0,452.0,8318.0,34.0,252.0,CDI,0
3189.0,38268.0,1265.0,2833.0,13.0,36.0,CDD,0
1231.0,14772.0,585.0,7284.0,34.0,51.0,CDI,0
621.0,7452.0,404.0,1395.0,13.0,55.0,CDD,0
2975.0,35700.0,977.0,1029.0,13.0,129.0,CDI,0
1347.0,16164.0,564.0,3787.0,28.0,91.0,CDD,0
1912.0,22944.0,816.0,6942.0,28.0,360.0,CDI,0
2351.0,28212.0,1511.0,6942.0,24.0,45.0,CDI,1
805.0,9660.0,523.0,2039.0,27.0,48.0,CDI,0
899.0,10788.0,509.0,7890.0,31.0,234.0,CDD,0
899.0,10788.0,584.0,5439.0,25.0,232.0,CDI,0
555.0,6660.0,361.0,591.0,10.0,16.0,CDI,0
1026.0,12312.0,667.0,2282.0,10.0,110.0,CDD,0
1231.0,14772.0,505.0,10855.0,34.0,64.0,CDI,0
1026.0,12312.0,667.0,559.0,10.0,49.0,CDD,0
805.0,9660.0,523.0,10758.0,30.0,103.0,CDI,0
1912.0,22944.0,661.0,14505.0,36.0,88.0,CDI,0
805.0,9660.0,507.0,1174.0,12.0,27.0,CDI,0
712.0,8544.0,460.0,588.0,15.0,14.0,CDD,0
1026.0,12312.0,469.0,1092.0,20.0,15.0,CDI,1
555.0,6660.0,361.0,1210.0,18.0,4.0,CDI,0
1026.0,12312.0,667.0,3220.0,14.0,91.0,CDI,0
621.0,7452.0,404.0,1803.0,21.0,170.0,CDI,1
555.0,6660.0,361.0,1511.0,20.0,34.0,CDI,0
1026.0,12312.0,552.0,773.0,14.0,29.0,CDI,0
1026.0,12312.0,453.0,4052.0,31.0,24.0,CDD,0
3942.0,47304.0,1401.0,14188.0,36.0,121.0,CDI,0
1231.0,14772.0,649.0,4378.0,18.0,89.0,CDI,0
555.0,6660.0,361.0,548.0,15.0,44.0,CDD,0
1661.0,19932.0,571.0,3721.0,18.0,14.0,CDI,0
1661.0,19932.0,715.0,1228.0,9.0,69.0,CDI,0
1661.0,19932.0,651.0,914.0,20.0,59.0,CDD,0
1231.0,14772.0,557.0,630.0,11.0,10.0,CDD,0
3365.0,40380.0,1223.0,5144.0,14.0,28.0,CDD,0
1132.0,13584.0,470.0,8247.0,28.0,246.0,CDI,1
805.0,9660.0,523.0,11367.0,34.0,58.0,CDI,0
621.0,7452.0,404.0,914.0,20.0,8.0,CDD,0
1231.0,14772.0,650.0,5683.0,18.0,64.0,CDI,0
1564.0,18768.0,707.0,1092.0,20.0,93.0,CDI,1
1912.0,22944.0,995.0,6364.0,28.0,129.0,CDI,0
